"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","0.0011536769667452264","13848","UCK1","false","UCK1"
"0.0","1.4746189993261594E-4","18340","TRBV2","false","TRBV2"
"0.0","5.265867773796036E-4","15765","SOBP","false","SOBP"
"0.0","0.021320220644789157","816","TK1","true","TK1"
"0.0","0.004059151215673927","9941","CAMKV","false","CAMKV"
"0.0","0.007724604715793957","7011","TAC1","false","TAC1"
"0.0","0.008766191380716677","6156","SYN1","false","SYN1"
"0.0","0.016828774548325265","1807","SSR1","true","SSR1"
"0.0","0.007899746451204472","6867","TSSC4","false","TSSC4"
"0.0","0.008801848777394773","6117","SPAG5","false","SPAG5"
"0.0","0.014939796570080084","2511","SLC2A1","false","SLC2A1"
"0.0","0.0047721159555071035","9320","SHPRH","false","SHPRH"
"0.0","0.0053309740731755945","8885","PIM1","false","PIM1"
"0.0","0.0017152353975715307","12684","SETMAR","false","SETMAR"
"0.0","0.003672299006955822","10304","SERPINB9","false","SERPINB9"
"0.0","0.006237173899372262","8192","UTP3","false","UTP3"
"0.0","0.01065926197810854","4688","EDEM2","false","EDEM2"
"0.0","0.0153368626619575","2343","RPS3","false","RPS3"
"0.0","0.005364571340930083","8861","RNF10","false","RNF10"
"0.0","0.027851688976925366","398","ARFGAP1","true","ARFGAP1"
"0.0","5.61802719552168E-4","15634","REG1B","false","REG1B"
"1.0","0.9247518361995319","35","PTH","true","PTH"
"0.0","0.030083796634272335","344","PTPRK","true","PTPRK"
"0.0","0.004213518580242883","9793","PSMB10","false","PSMB10"
"0.0","0.008807307915303642","6112","PSG1","false","PSG1"
"0.0","0.009481896227008504","5558","UBE2V2","false","UBE2V2"
"0.0","0.014971370146555462","2497","KIDINS220","false","KIDINS220"
"0.0","0.022556649595136702","692","PPP5C","true","PPP5C"
"0.0","0.004173683551354595","9830","PPOX","false","PPOX"
"0.0","0.015763438570655895","2175","PLEKHA4","false","PLEKHA4"
"0.0","0.00717670537283203","7430","HIP1","false","HIP1"
"0.0","0.0035126723743602647","10451","PECAM1","false","PECAM1"
"0.0","0.007787197944078703","6950","PDCD5","false","PDCD5"
"0.0","0.0027872820784062098","11193","PCDHA4","false","PCDHA4"
"0.0","0.02318466188546314","633","PEBP1","true","PEBP1"
"0.0","0.004231984183945622","9781","PNP","false","PNP"
"0.0","0.007397992141625874","7280","NIT1","false","NIT1"
"0.0","0.007288987025867387","7354","NIPSNAP3A","false","NIPSNAP3A"
"0.0","0.006746558529753264","7786","MYL9","false","MYL9"
"0.0","0.008536183624202246","6347","MRPS6","false","MRPS6"
"0.0","0.011885058186827611","3981","MRPL42","false","MRPL42"
"0.0","0.023337644109657416","621","HSPA1B","true","HSPA1B"
"0.0","0.01485679184065635","2555","PGAM5","false","PGAM5"
"0.0","0.007035420177927348","7545","DIS3L2","false","DIS3L2"
"0.0","0.010131339813273514","5040","DENR","false","DENR"
"0.0","0.015007636034342435","2488","MCTS1","false","MCTS1"
"0.0","0.00942162064409995","5606","MAN2A2","false","MAN2A2"
"0.0","0.01444261873370133","2746","SIRT7","false","SIRT7"
"0.0","0.004488319549317572","9564","MAFG","false","MAFG"
"0.0","0.001637479988897488","12832","LOR","false","LOR"
"1.0","0.772585508076625","106","LEPR","true","LEPR"
"1.0","0.9055268833908239","53","REN","true","REN"
"0.0","0.01267534035538098","3588","ITSN2","false","ITSN2"
"0.0","0.0014514921484554614","13186","ACAP3","false","ACAP3"
"0.0","0.009122162687366172","5857","IDH1","false","IDH1"
"0.0","0.002653117331235","11335","CCDC113","false","CCDC113"
"0.0","0.002085352497600795","12078","BBOX1","false","BBOX1"
"0.0","0.017037256791492376","1735","PPA1","true","PPA1"
"0.0","0.01022553116564894","4977","TRIOBP","false","TRIOBP"
"0.0","0.007758447558991403","6974","INO80B","false","INO80B"
"0.0","0.011150251210780228","4369","HLA-DQA1","false","HLA-DQA1"
"0.0","0.0017161267294335295","12681","GSTM4","false","GSTM4"
"0.0","0.013121786669208815","3357","RPL7A","false","RPL7A"
"0.0","0.012595203238241643","3618","GABBR2","false","GABBR2"
"0.0","4.370224498153445E-4","16174","GLYAT","false","GLYAT"
"0.0","0.00847652957374825","6394","C8orf33","false","C8orf33"
"0.0","0.007696558884692466","7040","SDHAF2","false","SDHAF2"
"0.0","0.017160495321695838","1697","SPDL1","true","SPDL1"
"0.0","0.007068421184756222","7523","PRPF38A","false","PRPF38A"
"0.0","5.783314022337856E-4","15564","OGFOD2","false","OGFOD2"
"0.0","0.0013026267866255953","13515","CTSK","false","CTSK"
"0.0","5.200816472894208E-4","15789","MYO15A","false","MYO15A"
"0.0","0.007197934314467233","7413","DYNC1LI2","false","DYNC1LI2"
"0.0","0.0018517635619799712","12427","ELL3","false","ELL3"
"0.0","0.0021181441056110895","12030","GPR183","false","GPR183"
"0.0","0.002878473102110535","11083","NAT9","false","NAT9"
"0.0","0.011828547314211534","4012","DDX11","false","DDX11"
"0.0","0.004392134631839038","9631","DDIT4","false","DDIT4"
"0.0","0.020064632886728984","1015","ECH1","true","ECH1"
"0.0","0.017417279463589612","1638","CRIP1","true","CRIP1"
"0.0","0.008234185104527851","6594","PNO1","false","PNO1"
"0.0","0.008234101558146545","6595","APOM","false","APOM"
"0.0","0.003560209387472151","10403","COMMD3","false","COMMD3"
"0.0","0.010086498074798628","5073","CKMT2","false","CKMT2"
"0.0","0.00610329350517208","8283","CHN2","false","CHN2"
"0.0","0.011240142944309079","4321","ZPR1","false","ZPR1"
"0.0","0.017119772234324246","1710","SENP2","true","SENP2"
"0.0","7.263328531194172E-4","15054","CDH10","false","CDH10"
"0.0","0.0021130637407605984","12038","CCL18","false","CCL18"
"0.0","0.03179234158389983","320","UCHL1","true","UCHL1"
"0.0","0.010628752522553969","4704","PLGRKT","false","PLGRKT"
"0.0","0.002694122174419964","11294","YAE1D1","false","YAE1D1"
"0.0","0.01756913698711633","1588","YLPM1","true","YLPM1"
"0.0","6.969748147794733E-4","15157","LINC00341","false","LINC00341"
"0.0","0.010146584259459308","5032","C10orf88","false","C10orf88"
"0.0","0.005814180376866122","8535","BTBD2","false","BTBD2"
"0.0","0.010264661326466995","4958","ATP6V1F","false","ATP6V1F"
"0.0","0.002898147218065012","11060","ANG","false","ANG"
"0.0","0.005954351164321224","8417","ATP6AP1","false","ATP6AP1"
"0.0","0.016140327168789728","2042","CRELD1","false","CRELD1"
"0.0","0.019013341135735863","1231","CCT7","true","CCT7"
"0.0","0.009216938493621703","5790","POLDIP2","false","POLDIP2"
"0.0","0.0022594240822619615","11845","URM1","false","URM1"
"0.0","0.002549545441293969","11454","ASAH1","false","ASAH1"
"0.0","2.2612013773297066E-4","17370","SLC1A6","false","SLC1A6"
"0.0","0.0018746408572052043","12396","RHOH","false","RHOH"
"0.0","0.014400606448890218","2758","UBR1","false","UBR1"
"0.0","0.01020398315373717","4994","B4GALT3","false","B4GALT3"
"0.0","0.00940000120631928","5626","TXNDC9","false","TXNDC9"
"0.0","0.005372244043982079","8848","ANXA3","false","ANXA3"
"1.0","0.08568506521307695","261","ALB","true","ALB"
"0.0","5.430104911178452E-4","15707","ZNF594","false","ZNF594"
"0.0","5.012419935197567E-4","15883","ZNF585B","false","ZNF585B"
"0.0","0.005341706329145593","8876","RNF114","false","RNF114"
"0.0","0.002933277046214695","11023","WFDC2","false","WFDC2"
"0.0","0.00712408231620036","7479","MRPL10","false","MRPL10"
"0.0","0.00426609716612473","9749","HEXA","false","HEXA"
"0.0","0.024854409369203845","534","USP22","true","USP22"
"0.0","8.540351352453094E-5","19159","SPRR2C","false","SPRR2C"
"0.0","0.013899256091856924","2992","USP13","false","USP13"
"0.0","0.022682364231772084","676","UMPS","true","UMPS"
"0.0","0.010877895542402646","4546","UGDH","false","UGDH"
"0.0","0.017513421355570272","1606","UBXN4","true","UBXN4"
"0.0","0.004504944526020033","9545","PAEP","false","PAEP"
"0.0","3.8136072868667217E-4","16454","CBWD5","false","CBWD5"
"0.0","0.007771662464251313","6966","ROBO1","false","ROBO1"
"0.0","0.007746049387254697","6990","MRPL28","false","MRPL28"
"0.0","0.007500226342739742","7207","LAPTM4A","false","LAPTM4A"
"0.0","0.004178765680018429","9824","SEL1L3","false","SEL1L3"
"0.0","0.0067799900684176444","7766","SPTSSA","false","SPTSSA"
"0.0","0.019333393809573662","1160","TUBB3","true","TUBB3"
"0.0","0.008109508739014252","6690","TSPYL1","false","TSPYL1"
"0.0","0.009088215140207495","5880","CORO2B","false","CORO2B"
"0.0","0.0025623594718851258","11440","TRIM46","false","TRIM46"
"0.0","4.976995485029807E-4","15904","GPR135","false","GPR135"
"0.0","0.0021892945242494074","11930","TPD52L1","false","TPD52L1"
"0.0","0.010360913208806255","4896","FUNDC2","false","FUNDC2"
"0.0","0.009727514398793189","5355","TP53I3","false","TP53I3"
"0.0","0.01916441274062291","1204","USP4","true","USP4"
"0.0","0.013397999851923933","3243","TOMM20","false","TOMM20"
"0.0","7.745758804178247E-4","14890","CELF3","false","CELF3"
"0.0","0.004319881672784438","9700","PSMG2","false","PSMG2"
"0.0","0.0022147051437045673","11901","TNFSF10","false","TNFSF10"
"0.0","0.004064494986206747","9934","TSPAN6","false","TSPAN6"
"0.0","8.210457171472502E-4","14725","TM4SF1","false","TM4SF1"
"0.0","0.0021234511793884305","12022","THAP8","false","THAP8"
"0.0","0.022684931716755556","675","TDGF1","true","TDGF1"
"0.0","8.56263030324739E-4","14622","TCF21","false","TCF21"
"0.0","0.003980493050200632","10013","TAX1BP3","false","TAX1BP3"
"0.0","0.002382868301907754","11666","WDR47","false","WDR47"
"0.0","0.02090275260963696","878","TAZ","true","TAZ"
"0.0","0.006485763688309969","7981","TAC3","false","TAC3"
"0.0","0.0010176163306242897","14196","PDPN","false","PDPN"
"0.0","0.019607162138284832","1100","SVIL","true","SVIL"
"0.0","0.005473886700785224","8782","SUMF2","false","SUMF2"
"0.0","0.006618772953163295","7876","CCSER2","false","CCSER2"
"0.0","0.011104013823061693","4395","SLC38A2","false","SLC38A2"
"0.0","0.029633661597504718","357","STUB1","true","STUB1"
"0.0","0.006761145052185009","7780","MTG1","false","MTG1"
"0.0","0.018450682567648435","1352","ECSIT","true","ECSIT"
"0.0","0.012562904851545226","3632","PI4KA","false","PI4KA"
"0.0","0.009356532247871054","5668","NBEA","false","NBEA"
"0.0","8.213155360045039E-4","14724","CLDN12","false","CLDN12"
"0.0","0.01757142714153901","1587","ASNS","true","ASNS"
"0.0","0.009260279919391618","5752","PHIP","false","PHIP"
"0.0","0.007750853553906233","6984","STAU2","false","STAU2"
"0.0","0.00441955750075667","9614","SUPT7L","false","SUPT7L"
"0.0","0.017397040005851783","1644","SSFA2","true","SSFA2"
"0.0","0.0024201504616500227","11621","TRAPPC4","false","TRAPPC4"
"0.0","0.006318467093883824","8122","SHMT1","false","SHMT1"
"0.0","0.015903962406364127","2133","RECQL4","false","RECQL4"
"0.0","0.013482946655497647","3206","PHF23","false","PHF23"
"0.0","0.009838708540672602","5274","MAPK8IP2","false","MAPK8IP2"
"0.0","0.008449949349300347","6424","NCAPD3","false","NCAPD3"
"0.0","0.008715436458531215","6196","NIPBL","false","NIPBL"
"0.0","0.004142251169772334","9855","GRK6","false","GRK6"
"0.0","0.007942234952405279","6836","PDDC1","false","PDDC1"
"0.0","6.66006730061201E-4","15254","EFNA3","false","EFNA3"
"1.0","0.6022407843770416","156","B2M","true","B2M"
"0.0","0.015305291724220875","2356","PRSS23","false","PRSS23"
"0.0","0.011964553655552672","3944","RALY","false","RALY"
"0.0","0.014084032532986882","2902","LAMC1","false","LAMC1"
"0.0","0.0014038571120269514","13294","PRRT2","false","PRRT2"
"0.0","0.01586937178098529","2140","SUMO2","false","SUMO2"
"0.0","8.553100683531079E-4","14626","SLC38A3","false","SLC38A3"
"0.0","0.00821091247125179","6618","TNFRSF10C","false","TNFRSF10C"
"0.0","0.003166530076800082","10799","SLC27A6","false","SLC27A6"
"0.0","0.025870330796311895","476","COPA","true","COPA"
"0.0","0.016138898300673863","2043","SLC25A11","false","SLC25A11"
"0.0","0.010743282305022379","4632","SCAMP2","false","SCAMP2"
"0.0","0.007088741482015801","7505","ST3GAL3","false","ST3GAL3"
"0.0","0.009737768051632732","5348","SCG5","false","SCG5"
"0.0","0.02540405622675945","502","SERPINA5","true","SERPINA5"
"0.0","0.0014806986278935734","13126","C9orf9","false","C9orf9"
"0.0","0.03126565567409572","327","SARAF","true","SARAF"
"0.0","0.0020088810270697125","12185","INO80C","false","INO80C"
"0.0","3.8798372078572337E-4","16423","NMRK2","false","NMRK2"
"0.0","9.99767300659732E-4","14242","EVA1A","false","EVA1A"
"0.0","0.003890449230199416","10094","ABCB8","false","ABCB8"
"0.0","0.012443732761673919","3683","PDCD11","false","PDCD11"
"0.0","0.0021272144657349607","12016","CELSR3","false","CELSR3"
"0.0","0.002810536682180569","11156","AFP","false","AFP"
"0.0","0.0023019533124913746","11778","SGSM2","false","SGSM2"
"0.0","0.0028661072255493874","11094","RUSC2","false","RUSC2"
"0.0","0.00432892125799671","9692","RRAS2","false","RRAS2"
"0.0","0.003499806670340077","10465","RPS6KA6","false","RPS6KA6"
"0.0","0.0018376155411802717","12458","SYBU","false","SYBU"
"0.0","0.00395191718938404","10041","MDK","false","MDK"
"0.0","0.01270355182904424","3569","RPL15","false","RPL15"
"0.0","0.01234951484472418","3741","RPL10","false","RPL10"
"0.0","0.001420668365404025","13248","TNNT3","false","TNNT3"
"0.0","0.0028841682242020526","11081","SNUPN","false","SNUPN"
"0.0","0.004603957142098705","9468","RBM23","false","RBM23"
"0.0","0.01406641647952427","2906","RNF2","false","RNF2"
"0.0","0.008242499516692672","6589","RNF146","false","RNF146"
"0.0","0.002386664281801347","11661","RUFY3","false","RUFY3"
"0.0","0.018273989155895235","1401","NIPSNAP1","true","NIPSNAP1"
"0.0","0.012172674252098744","3818","LRFN1","false","LRFN1"
"0.0","0.00996896757464282","5169","WDR74","false","WDR74"
"0.0","8.158667696992829E-4","14747","RGS1","false","RGS1"
"0.0","0.011242638988984817","4318","RER1","false","RER1"
"0.0","0.0015227270295888333","13033","MTSS1","false","MTSS1"
"0.0","0.014656051368789436","2635","MAPK8IP1","false","MAPK8IP1"
"0.0","0.014254775963720205","2826","DDX42","false","DDX42"
"0.0","0.008746308731754632","6174","RASGRP2","false","RASGRP2"
"0.0","0.008590419162996877","6295","MEX3B","false","MEX3B"
"0.0","0.008819047621705716","6102","CBR3","false","CBR3"
"0.0","0.018136524395013454","1430","RAB35","true","RAB35"
"0.0","0.012910785104944228","3469","HIVEP1","false","HIVEP1"
"0.0","0.01563813186977304","2231","RAB18","false","RAB18"
"0.0","0.011518542187724051","4180","PWP2","false","PWP2"
"0.0","0.002469268873306388","11555","PTPRCAP","false","PTPRCAP"
"0.0","0.01232063193314511","3756","PTPN4","false","PTPN4"
"0.0","0.021697128197975514","774","PRNP","true","PRNP"
"0.0","0.018327218405670347","1384","PRG2","true","PRG2"
"0.0","0.027597827727078247","406","PRDX5","true","PRDX5"
"0.0","0.007450241210485322","7242","DLGAP4","false","DLGAP4"
"0.0","8.162978680782318E-4","14745","PPP1R1B","false","PPP1R1B"
"0.0","0.001131372468808758","13920","RGMA","false","RGMA"
"0.0","0.004892615094864648","9218","PAPSS1","false","PAPSS1"
"0.0","0.0028461208193139203","11125","PBDC1","false","PBDC1"
"0.0","4.149418858738409E-4","16285","IDO1","false","IDO1"
"0.0","0.00390519350986846","10079","FSD1","false","FSD1"
"0.0","2.523028004148373E-4","17211","CDH24","false","CDH24"
"0.0","0.001502680733938245","13071","PPAP2C","false","PPAP2C"
"1.0","0.33839415836364356","214","IKBKAP","true","IKBKAP"
"0.0","0.009015200949774807","5940","PLP2","false","PLP2"
"0.0","0.002556695250814612","11447","PLCE1","false","PLCE1"
"0.0","0.0027905618824014323","11185","DAGLB","false","DAGLB"
"0.0","0.005361810196319794","8863","PISD","false","PISD"
"0.0","5.194516038605429E-5","19341","PIGC","false","PIGC"
"0.0","0.009393298511236848","5638","ZZEF1","false","ZZEF1"
"0.0","0.01432994253438898","2785","NDUFV3","false","NDUFV3"
"0.0","0.010885131401404728","4539","METTL18","false","METTL18"
"0.0","5.149236843019428E-4","15810","FAM131A","false","FAM131A"
"0.0","0.0014192540686068548","13255","MAGED4B","false","MAGED4B"
"0.0","0.0020611295080112204","12110","PHYHIP","false","PHYHIP"
"0.0","0.017084437490324678","1720","RPL7","true","RPL7"
"0.0","0.003435796495054149","10536","BSDC1","false","BSDC1"
"0.0","0.013003031710069333","3423","AFG3L2","false","AFG3L2"
"0.0","0.012995816980311596","3433","PEX14","false","PEX14"
"0.0","7.882268515085635E-4","14831","REXO1","false","REXO1"
"0.0","0.004548638739715579","9509","ORMDL3","false","ORMDL3"
"0.0","0.014509400935655547","2703","OLFM2","false","OLFM2"
"0.0","0.0075963723072713625","7131","NUDT5","false","NUDT5"
"0.0","0.008876489693047976","6053","NUCKS1","false","NUCKS1"
"0.0","0.018387880555643287","1365","TARDBP","true","TARDBP"
"0.0","0.014867608522452029","2549","RPL22","false","RPL22"
"0.0","0.00984587371220714","5265","LIPE","false","LIPE"
"0.0","0.010917967452165932","4516","NPM3","false","NPM3"
"0.0","0.010434414290201525","4837","CRCT1","false","CRCT1"
"0.0","0.014039782205384611","2923","NHP2L1","false","NHP2L1"
"0.0","0.008701178916305854","6212","NEU1","false","NEU1"
"0.0","0.008196188133285704","6629","SP110","false","SP110"
"0.0","0.01944771026213487","1142","NDUFV2","true","NDUFV2"
"0.0","0.034724996469965685","295","NDUFB8","true","NDUFB8"
"0.0","0.015471330311633424","2301","NDUFA7","false","NDUFA7"
"0.0","0.008059783691944402","6743","NDUFA6","false","NDUFA6"
"0.0","0.02030460852843977","972","NAP1L1","true","NAP1L1"
"0.0","3.536695672765975E-4","16595","PTCHD2","false","PTCHD2"
"0.0","0.008889422548568332","6042","ARHGEF40","false","ARHGEF40"
"0.0","0.006411721178343704","8051","MYO9B","false","MYO9B"
"0.0","0.008713717965942403","6197","HMGCL","false","HMGCL"
"0.0","5.857541630855438E-4","15532","MS4A7","false","MS4A7"
"0.0","0.010852673167420071","4564","MRPS26","false","MRPS26"
"0.0","0.014478061580975164","2726","RPS2","false","RPS2"
"0.0","0.007024181018127684","7558","CCDC137","false","CCDC137"
"1.0","0.4228657962805209","199","MDH1","true","MDH1"
"0.0","0.0037398548711722783","10234","MPHOSPH6","false","MPHOSPH6"
"0.0","0.0038327338051186545","10156","HPS6","false","HPS6"
"0.0","0.0027617176195177725","11221","MGLL","false","MGLL"
"0.0","0.009966245808440908","5171","STK40","false","STK40"
"0.0","0.014872903701590152","2543","RPL8","false","RPL8"
"0.0","0.009399538219790973","5627","FAM101B","false","FAM101B"
"0.0","0.009655400418368012","5420","NOL12","false","NOL12"
